id,name,data,length,alias,language,imdb,star,cnumber,region
26923044,吃素的小爸,['2018-01-16(中国大陆)'],[],['吃素的小爸，我爱你 / 吃素的小爸我爱你'],['汉语普通话'],[],[''],[],['中国大陆']
30150640,花牌情缘 维系 ちはやふる 繋ぐ,['2018-02-20(日本)'],[],[],['日语'],[],['7.2'],['431'],['日本']
30185069,来日方长 In the Long Run,['2018-03-29(英国)'],[],[],['英语'],['https://www.imdb.com/title/tt7464074'],['7.7'],['108'],['英国']
27064658,致所有我曾爱过的男孩 To All the Boys I've Loved Before,['2018-08-17(美国)'],['99'],['爱的过去进行式(台)'],['英语'],['https://www.imdb.com/title/tt3846674'],['7.4'],['26429'],['美国']
30180111,有伤风化 Indecent,['2018-02-25(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt7257508'],[''],[],['美国']
27064880,永远是我的女孩 Forever My Girl,['2018-01-19(美国)'],['108'],['我永远的女孩(台)'],['英语'],['https://www.imdb.com/title/tt4103724'],['6.2'],['1254'],['美国']
30196767,明日也晴朗 내일도 맑음,['2018-05-07(韩国)'],[],['Clear Tomorrow'],['韩语'],[],[''],[],['韩国']
30186574,极品辣妈好威武,['2018-04-27(中国大陆)'],['68'],[],['汉语普通话'],[],[''],[],['中国大陆']
25875034,舌尖上的中国 第三季,['2018-02-19(中国大陆)'],[],['舌尖上的中国 叁 / 舌尖上的中国 3 / 舌尖上的中国III / A Bite of China III / 舌尖3'],['汉语普通话'],[],['3.8'],['63893'],['中国大陆']
30200965,干涸的河 ～中国留守儿童的悲鸣～ 乾いた河～中国・留守児童の叫び,['2018-03-28(日本)'],['49'],[],['汉语普通话 / 日语'],[],['8.2'],['248'],['中国大陆 / 日本']
30421528,"万分之一 1 in 10,000",['2018-08-31(韩国)'],[],[],['韩语'],[],['6.1'],['64'],['韩国']
30150654,我继续 Eagle’s Eye,['2018-02-03(Youtube)'],[],['我繼續'],['汉语普通话'],[],[''],[],['中国台湾']
27188196,亲爱的儿子 ولدي,"['2018-05-13(戛纳电影节)', '2018-11-14(法国)']",['104'],['最亲爱的陌生儿子(台) / Dear Son / Weldi'],['阿拉伯语'],['https://www.imdb.com/title/tt7537960'],['7.2'],['243'],['突尼斯 / 比利时 / 法国 / 卡塔尔']
27624755,灵魂电台,['2018-01-29(中国大陆)'],['86'],[],['汉语普通话'],[],[''],[],['中国大陆']
30367732,最后一公里,['2018-11-16(中国大陆)'],['104'],['A Smile from the Mountain'],['汉语普通话'],[],[''],[],['中国大陆']
27072748,模范警察 The Good Cop,['2018-09-21(美国)'],[],['好警察 / 戆直警察(港) / 乖警察(台)'],['英语'],['https://www.imdb.com/title/tt7183074'],['6.6'],['192'],['美国']
30227464,奇妙的食光,['2018-09-22(中国大陆)'],[],[],['汉语普通话'],[],['7.0'],['8723'],['中国大陆']
26304201,妈阁是座城,"['2018-12-27(中国香港点映)', '2019-06-14(中国大陆)']",['127'],['Macau Is The Seat of The City / A City Called Macau'],['汉语普通话'],['https://www.imdb.com/title/tt9198974'],['5.8'],['40408'],['中国大陆']
30262110,闺蜜的战争,['2018-07-20(中国大陆)'],['93'],["Beaties Battle / Besties' Battle"],[],[],[''],[],['中国大陆']
30305821,母亲节 Mother's Day,['2018-09-18(BBC)'],['90'],[],['英语'],['https://www.imdb.com/title/tt8272218'],[''],[],['英国']
30181233,慕容行者,['2018-04-10(中国大陆)'],['74'],[],['汉语普通话'],[],[''],[],['中国大陆']
26715845,黑暗迷宫,['2018-10-31(中国大陆)'],['97'],['六度空间 / Endless Loop'],['汉语普通话'],[],['5.3'],['3201'],['中国大陆']
30447685,TGM谈话 Hovory s TGM,['2018-10-26(伊赫拉瓦纪录片展)'],['80'],['Talks with TGM'],['英语 / 捷克语'],['https://www.imdb.com/title/tt8336974'],[''],[],['捷克 / 斯洛伐克']
27196380,花滑女王 Лёд,"['2018-03-30(中国大陆)', '2018-02-14(俄罗斯)']",['113'],['爱在跌倒后 / Ice / Lyod'],['俄语'],['https://www.imdb.com/title/tt5844488'],['6.8'],['14766'],['俄罗斯']
26792094,演员的自我修养 An Actor Prepares,['2018-08-31(美国)'],['97'],['准备出演'],[],['https://www.imdb.com/title/tt5718046'],['6.9'],['273'],['美国']
30382782,酒吧神画,['2018-11-26(中国大陆)'],['82'],[],[],[],[''],[],['中国大陆']
30234424,逃离巢穴 第三季 둥지탈출 3,['2018-04-17(韩国)'],[],['逃出巢穴 第三季'],['韩语'],[],[''],[],['韩国']
30313931,しあわせ配達人・ユリ子,['2018-08-31(日本)'],['84'],[],['日语'],[],[''],[],['日本']
27101956,樱花忍法帖 バジリスク ～桜花忍法帖～,['2018-01-08(日本)'],[],['甲贺忍法帖 第二季'],['日语'],[],['4.4'],['442'],['日本']
30271178,雷和莉兹 Ray & Liz,"['2018-08-05(洛迦诺电影节)', '2019-03-08(英国)']",['108'],['我的极品父母(港)'],['英语'],['https://www.imdb.com/title/tt6601502'],['7.0'],['409'],['英国']
27090929,阿虎,['2018-05-13(中国台湾)'],['100'],['A-Hu'],['汉语普通话'],[],[''],[],['中国台湾']
30454835,真的不骗你 第十二季 Would I Lie to You Season 12,['2018-10-12(英国)'],[],[],['英语'],['https://www.imdb.com/title/tt8652184'],[''],[],['英国']
30346918,命中不注定 พรหมไม่ได้ลิขิต,['2018-10-24(泰国/中国大陆)'],[],['Pure Intention'],['泰语'],[],[''],[],['泰国 / 中国大陆']
30320445,神奇伙伴在哪里,['2018-09-09(中国大陆)'],[],['We are friends'],['汉语普通话'],[],[''],[],['中国大陆']
27614899,记忆折叠,['2018-11-16(中国大陆)'],['85'],['梦的第四区 / Lost in Mobius'],['汉语普通话'],['https://www.imdb.com/title/tt9407198'],['3.6'],['340'],['中国大陆']
30290379,永远 Forever,['2018-09-14(美国)'],[],['白头偕老'],['英语'],['https://www.imdb.com/title/tt7720790'],['7.7'],['192'],['美国']
30133318,麦克白 RSC Live: Macbeth,['2018-04-11(英国)'],['157'],['Macbeth'],['英语'],['https://www.imdb.com/title/tt7510224'],['7.7'],['352'],['英国']
27617348,门锁 도어락,['2018-12-05(韩国)'],['102'],['锁命危机(台) / Door Lock'],['韩语'],['https://www.imdb.com/title/tt9402676'],['6.8'],['22106'],['韩国']
26887043,瓦尔德海姆的华尔兹 Waldheims Walzer,['2018-02-17(柏林影展)'],['93'],['Waldheim oder The Art of Forgetting / The Waldheim Waltz'],['德语 / 英语 / 法语'],['https://www.imdb.com/title/tt8055880'],['8.1'],['64'],['奥地利']
27166098,200小时 200 Hours,['2018-10-02(美国)'],['91'],['Sleep No More'],['英语'],['https://www.imdb.com/title/tt5861882'],[''],[],['美国']
30217570,2018年欧洲歌唱大赛 The Eurovision Song Contest 2018,['2018-05-08(葡萄牙)'],[],[],['英语 / 法语 / 葡萄牙语'],['https://www.imdb.com/title/tt8152638'],['7.9'],['91'],['葡萄牙 Portuguese']
30345222,文化長河 - 鐵道行II,['2018-10-28(中国香港)'],[],[],['粤语'],[],[''],[],['中国香港']
30198945,燈火,[],['24'],['Goodbye(英)'],['粤语'],['https://www.imdb.com/title/tt10574242'],[''],[],['中国香港']
30371839,变形计青春攻略 变形计 第十六季,['2018-10-30(中国大陆)'],['45'],['2018变形计'],['汉语普通话'],[],[''],[],['中国大陆']
30419060,家的港湾 第六季 A Place To Call Home Season 6,['2018-08-19(澳大利亚)'],[],[],['英语'],['https://www.imdb.com/title/tt8333146'],[''],[],['澳大利亚']
30150683,假冒小姐 You Are Me,['2018-02-15(泰国)'],[],['母亲的身份'],['泰语'],[],['7.3'],['977'],['泰国']
30417059,食魂,['2018-12-26(中国大陆)'],[],[],[],[],[''],[],['中国大陆']
30357154,取而代之 in his place,['2018-10-22(北京电影学院)'],[],['以他之名'],['希伯来语'],['https://www.imdb.com/title/tt7875484'],[''],[],['以色列']
27011210,爱之证 ラブ×ドック,['2018-05-11(日本)'],['113'],['爱情诊断 / 爱情三十六剂(台) / Love & Doc / Love X Doc'],['日语'],['https://www.imdb.com/title/tt6751670'],['5.5'],['378'],['日本']
30253440,谐星乘车买咖啡 第十季 Comedians in Cars Getting Coffee Season 10,['2018-07-06(美国)'],[],[],['汉语普通话'],['https://www.imdb.com/title/tt7751968'],[''],[],['美国']
30328780,BBC逍遥音乐节2018年开场之夜 BBC逍遥音乐节2018年开场之夜 First Night of the Proms,['2018-07-13(英国)'],[],[],[],[],[''],[],['英国']
30359179,5×1,['2018-11-22(台北金馬影展)'],['98'],[],['汉语普通话'],[],[''],[],['中国台湾']
30396708,塞斯晚间脱口秀 第六季 Late Night with Seth Meyers Season 6,['2018-09-04(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt8917694'],[''],[],['美国']
26420675,古剑奇谭2,['2018-07-12(中国大陆)'],[],['古剑奇谭二'],['汉语普通话'],[],['5.6'],['4418'],['中国大陆']
30228794,南方女王 第三季 Queen of the South Season 3,['2018-06-23(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt7243860'],['8.4'],['210'],['美国']
27154758,全金属狂潮 One Night Stand フルメタル・パニック! ワン・ナイト・スタンド,['2018-01-13(日本)'],['83'],['全金属狂潮! 2nd SECTION One Night Stand'],['日语'],[],['8.1'],['101'],['日本']
30388278,TVB万千星辉贺台庆2018,['2018-11-19(中国香港)'],[],['TVB Anniversary Gala Show 2018'],['粤语'],[],[''],[],['中国香港']
30206441,罗布奥特曼 ウルトラマンR/B(ルーブ),['2018-07-07(日本)'],[],['超人R/B(港)'],['日语'],['https://www.imdb.com/title/tt8333100'],['5.4'],['1344'],['日本']
30228964,尼安德特人：人类先祖 Neanderthals: Meet Your Ancestors,['2018-05-13(英国)'],[],[],['英语'],['https://www.imdb.com/title/tt8431846'],[''],[],['英国']
30242203,我的时代和我,['2018-06-12(中国大陆)'],[],[],['汉语普通话'],[],['8.5'],['3842'],['中国大陆']
30203539,西游记之八戒与沙僧 西遊之八戒與沙僧,['2018-04-09(中国香港)'],[],[],['粤语'],[],[''],[],['中国香港']
30234395,人妻35才 不倫の悦び,['2018-07-03(日本)'],['60'],[],['日语'],[],[''],[],['日本']
27190054,女鼓手 The Little Drummer Girl,"['2018-10-28(英国)', '2018-11-19(美国)']",[],['小鼓女'],['英语'],['https://www.imdb.com/title/tt7598448'],['8.1'],['5321'],['英国']
30328970,Love or Not 2,['2018-10-05(日本)'],[],[],[],[],[''],[],['日本']
30346071,生日快乐 Happy Birthday วันเกิดของนาย วันตายของฉัน,['2018-10-07(泰国)'],[],['Happy Birthday 你的生日 我的忌日'],['泰语'],[],['8.6'],['372'],['泰国']
27012731,噩梦娃娃屋 Ghostland,['2018-03-14(法国)'],['91'],['厄梦娃娃屋(台) / 鬼域杀人事件(港) / Incident in a Ghost Land'],['英语 / 法语'],['https://www.imdb.com/title/tt6195094'],['7.0'],['15119'],['法国 / 加拿大']
27617412,甜心战士 Universe Cutie Honey Universe,['2018-04-08(日本)'],[],['Cutie Honey Universe'],['日语'],['https://www.imdb.com/title/tt7826102'],[''],[],['日本']
30198979,延边少年,['2018-05-18(戛纳电影节)'],['15'],['On the Border'],['汉语普通话'],['https://www.imdb.com/title/tt8296620'],['6.4'],['302'],['中国大陆']
27617406,恋爱秘籍之换体魔戒,['2018-01-05(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30196798,越线的家伙们 선을 넘는 녀석들,['2018-03-30(韩国)'],[],[],['韩语'],[],[''],[],['韩国']
27150264,幸运日 Lucky Day,[],[],[],['英语 / 法语'],['https://www.imdb.com/title/tt7248248'],[''],[],['加拿大 / 法国']
30371811,你和我的有效期间 너와 나의 유효기간,['2018-11-09(韩国)'],[],['The Time Left Between Us'],['韩语'],[],[''],[],['韩国']
27191438,毕业笨蛋实况 卒業バカメンタリー,['2018-01-22(日本)'],[],[],['日语'],[],['6.8'],['95'],['日本']
30346065,宝贝老板：重围商界 第二季 The Boss Baby: Back in Business Season 2,['2018-10-12(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt9104888'],[''],[],['美国']
30300030,送子成婚2 You Should Meet My Son 2!,['2018-08-18(美国)'],['76'],[],['英语'],['https://www.imdb.com/title/tt7479218'],['6.1'],['165'],['美国']
30376818,钢铁飞龙2之奥特曼力量,['2018-11-21(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30192298,莫滕船长与蜘蛛女王 Captain Morten and the Spider Queen,['2018-06-05(克罗地亚萨格勒布动画电影节)'],['75'],['Kapten Morten lollide laeval'],['英语'],['https://www.imdb.com/title/tt2534642'],['6.4'],['219'],['爱沙尼亚 / 比利时 / 爱尔兰 / 英国']
30191791,哈姆雷特 Hamlet,['2018-03-31(英国)'],['191'],['哈姆莱特'],[],['https://www.imdb.com/title/tt8219328'],['9.2'],['431'],['英国']
30219575,漫无边界,['2018-04-16(中国大陆)'],['45'],['comic ∞'],['汉语普通话'],[],[''],[],['中国大陆']
27666599,不玩了 낫 플레이드,['2018-01-13(韩国)'],[],['Not Played'],['韩语'],['https://www.imdb.com/title/tt7831904'],[''],[],['韩国']
30207993,极品魂探,['2018-05-03(中国大陆)'],['76'],[],['汉语普通话'],[],[''],[],['中国大陆']
30345785,ROAD TO YOU ～星降之丘的约定～ ROAD TO YOU ～星降る丘の約束～,['2018(10)'],[],[],[],[],[''],[],['日本']
30263756,星屑复仇者 星屑リベンジャーズ,['2018-07-23(日本)'],[],[],['日语'],[],[''],[],['日本']
30329893,山羊皮：贪得无厌的人 Suede: The Insatiable Ones,['2018-11-24(英国)'],['113'],[],['英语'],['https://www.imdb.com/title/tt9436970'],[''],[],['英国']
26894598,面目 Twarz,"['2018-02-23(柏林电影节)', '2018-04-06(波兰)']",['91'],['假面人間(港) / B面人生(台) / Face / Mug'],['波兰语'],['https://www.imdb.com/title/tt6415416'],['6.4'],['251'],['波兰']
27594238,大圣伏妖,['2018-05-25(中国大陆)'],['85'],[],['汉语普通话'],[],['4.1'],['480'],['中国大陆']
26868723,工厂 Завод,['2018-09-07(加拿大)'],['109'],['Zavod / The Factory'],['俄罗斯语 Russian'],['https://www.imdb.com/title/tt5966602'],['6.9'],['191'],['俄罗斯 / 法国']
30299822,绝密孝金,['2018-07-30(中国大陆)'],[],['二十四孝传奇'],['汉语普通话'],[],[''],[],['中国大陆']
27119499,以为是老大II金三角风云,['2018-08-11(中国大陆)'],['89'],['以为是老大之金三角风云 / 以为是老大2金三角风云'],['汉语普通话'],[],[''],[],['中国大陆']
27035601,大叔花样游泳队 Swimming with Men,"['2018-07-01(爱丁堡国际电影节)', '2018-07-06(英国)']",['96'],['大叔游泳队'],['英语'],['https://www.imdb.com/title/tt6532374'],['6.7'],['1406'],['英国']
30464510,阅兵简史,['2018-12-14(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
26331090,波士早晨,['2018-02-12(中国香港)'],[],['Watch Out Boss'],['粤语'],[],['6.5'],['1402'],['中国香港']
30129195,太后和她的300勇士,['2018-03-26(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30194414,烽火逐金,['2018-05-04(中国大陆)'],['107'],[],['汉语普通话'],[],['5.9'],['445'],['中国大陆']
4221462,掠食城市 Mortal Engines,"['2019-01-18(中国大陆)', '2018-12-14(美国)']",['128'],['移动城市：致命引擎(港/台) / 牵引城市 / 致命引擎 / 掠食城市：致命引擎'],['英语'],['https://www.imdb.com/title/tt1571234'],['6.4'],['46027'],['美国 / 新西兰']
30185519,济州岛性感之夜 제주도 야한밤,['2018-03-29(韩国)'],['79'],['A Sexy Night on Jeju Island'],['韩语'],[],['3.9'],['102'],['韩国']
30192065,浊鸟,['2018-06-18(上海电影节)'],['98'],['Birds in Mire'],['汉语普通话'],[],[''],[],['中国大陆']
26868737,恶狼级 Vargur,['2018-05-04(冰岛)'],['91'],['Vargur'],['冰岛语 / 波兰语 / 塞尔维亚语'],['https://www.imdb.com/title/tt5480520'],[''],[],['冰岛 / 丹麦 / 瑞典']
30140645,向死而生 Peranbu,"['2018-01-27(鹿特丹国际电影节)', '2019-02-01(印度)']",['148'],['Resurrection'],['泰米尔语'],['https://www.imdb.com/title/tt7738784'],[''],[],['印度']
30269509,神秘之路 第一季 Mystery Road Season 1,['2018-07-07(澳大利亚)'],[],[],['英语'],['https://www.imdb.com/title/tt7298596'],[''],[],['澳大利亚']
30238020,五台山儿女英雄传,['2018-08-01(中国大陆)'],['97'],[],['汉语普通话'],[],[''],[],['中国大陆']
30276429,关于猫是如何侵占我的生活的,['2018-06-13(北京)'],['11'],[],['汉语普通话'],[],[''],[],['中国大陆']
26252279,利器 Sharp Objects,['2018-07-08(美国)'],[],['利器之痕'],['英语'],['https://www.imdb.com/title/tt2649356'],['8.3'],['24786'],['美国']
30231992,摇滚天堂,['2018-08-08(中国大陆)'],['75'],['Rock heaven'],['汉语普通话'],[],[''],[],['中国大陆']
27667334,暹罗决：九神战甲 The Legend of Muay Thai: 9 Satra,"['2018-06-29(中国大陆)', '2018-01-11(泰国)']",['104'],[],['泰语 / 英语 / 汉语普通话'],['https://www.imdb.com/title/tt7717440'],['6.7'],['2620'],['泰国']
4864908,影,"['2018-09-30(中国大陆)', '2018-09-06(威尼斯电影节)']",['116'],['三国·荆州 / 荆州保卫战 / Shadow'],['汉语普通话'],['https://www.imdb.com/title/tt6864046'],['7.2'],['439690'],['中国大陆 / 中国香港']
24732881,独孤天下,['2018-02-21(中国大陆)'],[],['最后的王公 / 明月传奇'],['汉语普通话'],[],['6.3'],['12176'],['中国大陆']
27619826,浙江卫视2018中国蓝燃情贺岁夜,['2018-02-18(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30433460,四川卫视2019花开天下跨年演唱会,['2018-12-31(中国大陆)'],['140'],[],['汉语普通话'],[],[''],[],['中国大陆']
27160614,多田君不恋爱 多田くんは恋をしない,['2018-04-05(日本)'],[],[],['日语'],['https://www.imdb.com/title/tt8249034'],['6.9'],['2315'],['日本']
30135594,黑色止血钳 ブラックぺアン,['2018-04-22(日本)'],[],['Black Pean'],['日语'],['https://www.imdb.com/title/tt8320032'],['7.6'],['21671'],['日本']
30282580,温特沃斯 第六季 Wentworth Season 6,['2018-06-19(澳大利亚)'],[],['Wentworth Prison'],['英语'],['https://www.imdb.com/title/tt6872212'],[''],[],['澳大利亚']
30157477,特工总裁小辣妹,['2018-02-10(中国大陆)'],['65'],[],[],[],[''],[],['中国大陆']
30272101,我私人的赫尔佐格,['2018-06-12(中国大陆)'],['27'],['My Own Private Herzog'],['汉语普通话 / 粤语'],['https://www.imdb.com/title/tt8682996'],['6.1'],['132'],['中国大陆']
30376415,悦来悦乐之醉爱之城,['2018-11-11(中国大陆)'],[],[],[],[],[''],[],['中国大陆']
27625661,异常明亮的一天 Wieża. Jasny dzień,['2018-03-28(波兰)'],[],['Tower. A bright day'],[],['https://www.imdb.com/title/tt7419360'],[''],[],['波兰']
30336031,狄仁杰之异虫谜案,['2018-10-30(中国大陆)'],['65'],[],['汉语普通话'],[],[''],[],['中国大陆']
30149885,雅拉 يارا,['2018-08-07(洛迦诺电影节)'],[],['Yara'],['阿拉伯语'],['https://www.imdb.com/title/tt7614016'],[''],[],['黎巴嫩 / 伊拉克 / 法国']
26944593,泰德：爱的缘故 Ted - För kärlekens skull,['2018-01-03(瑞典)'],['120'],['A Moon on My Own / 搖滾男孩狂想曲(台) / A Moon of My Own'],['瑞典语 / 挪威语 / 英语 / 法语'],['https://www.imdb.com/title/tt6204018'],[''],[],['瑞典']
30192059,古巨基初心再体验 古巨基初心再體驗,['2018-04-07(中国香港)'],[],['Leo Ku Special 2018'],['粤语'],[],[''],[],['中国香港']
30185525,白骨夫人大战狼妖,['2018-04-27(中国大陆)'],['77'],[],['汉语普通话'],[],[''],[],['中国大陆']
30220653,Alt-Right: Age of Rage,['2018-03-09(美国)'],['104'],[],['英语'],['https://www.imdb.com/title/tt7980006'],[''],[],['美国']
30276415,潜龙,['2018-01-07(中国大陆)'],[],['潜·龙 / 黑网下星光 / 潜.龙'],['汉语普通话'],[],[''],[],['中国大陆']
32567890,解救克洛格,['2018-12-29(中国大陆)'],[],['解救呀哈哈'],[],[],[''],[],['中国大陆']
30317955,2018:Bernstein On the Town,['2018-08-25(英国)'],[],[],['英语'],[],[''],[],['英国']
30377079,没想到吧,['2018-11-24(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30232257,笑礼相迎,['2018-05-25(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30430828,关怀 Care,['2018-12-09(英国)'],[],[],['英语'],['https://www.imdb.com/title/tt8531560'],[''],[],['英国']
30252548,一只蓝色的虾,"['2018-06-21(北京电影学院)', '2018-10-06(釜山电影节)']",['26'],['In the Middle of Blue'],['汉语普通话'],[],['6.3'],['319'],['中国大陆']
34849259,Confessions of a Vampire,[],['47'],['吸血鬼自白'],['英语'],['https://www.imdb.com/title/tt8102016'],[''],[],['美国']
26794618,魔鬼的门廊 The Devil's Doorway,['2018-07-13(美国)'],['76'],[],['英语'],['https://www.imdb.com/title/tt6793280'],[''],[],['英国']
30291503,青春芒果夜,['2018-08-04(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
27198150,gdgd男 gdメン,['2018-01-09(日本)'],[],["gdgd men's party / gdMen"],['日语'],['https://www.imdb.com/title/tt7847678'],[''],[],['日本']
30279915,笑傲赌界,['2018-07-28(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30145932,被遗忘的蓝 Pale Blue,['2018-05-06(中国台湾国际纪录片电影节)'],['70'],[],['波斯语'],['https://www.imdb.com/title/tt6469334'],[''],[],['伊朗']
30217014,零 一获千金游戏 ゼロ 一獲千金ゲーム,['2018-07-15(日本)'],[],['ZERO 一获千金游戏 / ZERO 一攫千金GAME'],['日语'],[],['5.9'],['905'],['日本']
30174537,WANNA·ONE GO IN  JEJU,['2018-03-30(韩国)'],[],['WANNA·ONE GO 济州篇'],['韩语'],[],['8.5'],['393'],['韩国']
30365496,被爱 Beloved,['2018-11-22(阿姆斯特丹纪录片节)'],['63'],['Delband'],['波斯语'],['https://www.imdb.com/title/tt8450662'],[''],[],['伊朗']
30256048,天才傻鹏3 爱与青春的傻瓜田大学 天才バカボン3～愛と青春のバカ田大学,['2018-05-04(日本)'],['93'],[],['日语'],[],[''],[],['日本']
27045331,快把我哥带走,['2018-06-28(中国大陆)'],[],['Take My Brother Away'],['汉语普通话'],['https://www.imdb.com/title/tt8894324'],['7.4'],['15563'],['中国大陆']
30241534,吉屋出售 Chata na prodej,[],['77'],['Bear with Us / 局住一家人'],['捷克语'],['https://www.imdb.com/title/tt8512322'],[''],[],['捷克']
30283661,忘，不忘 Deslembro,['2018-08-31(威尼斯电影节)'],['96'],['Unremember'],['葡萄牙语 Portuguese'],['https://www.imdb.com/title/tt8900098'],[''],[],['巴西 / 法国']
30158963,WWE:铁笼密室 2018 WWE Elimination Chamber 2018,['2018-02-25(美国)'],['202'],['WWE 密室铁笼淘汰赛 2018'],['英语'],[],[''],[],['美国']
30253130,NH4+,['2018-06-19(中国大陆)'],['21'],['铵根离子'],['汉语普通话'],[],[''],[],['中国大陆']
30359409,黑狱文身师 El Canadiense,['2018-10-25(北京电影学院)'],['13'],['The Canadian'],['西班牙语'],[],[''],[],['墨西哥 Mexico']
30243337,乱世后宫：红发美人,['2018-09-01(中国大陆)'],['97'],['深宫怒'],['汉语普通话'],[],[''],[],['中国大陆']
34432262,魏公村的幽灵,[],['10'],['The Ghost In Weigongcun'],['汉语普通话'],[],[''],[],['中国大陆']
30253124,腐草为萤,['2018-07-24(FIRST青年影展)'],['28'],['Summer Days'],[],[],['4.8'],['273'],['中国大陆 / 法国']
26801742,三国机密之潜龙在渊,['2018-03-27(中国大陆)'],[],['三国机密 / 潜龙在渊'],['汉语普通话'],['https://www.imdb.com/title/tt9742390'],['6.5'],['16521'],['中国大陆']
26841366,Mother Krampus 2: Slay Ride,['2018-11-06(美国)'],['96'],['Lady Krampus / Naughty List / Mother Krampus'],['英语'],['https://www.imdb.com/title/tt4572700'],[''],[],['美国']
30292778,BBC地平线：我与脊柱裂 Horizon: Spina Bifida and Me,['2018-07-26(英国)'],[],[],['英语'],[],[''],[],['英国']
30381710,圣诞王子：皇室婚礼 A Christmas Prince: The Royal Wedding,['2018-11-30(美国)'],['92'],['圣诞王子：皇家婚礼(港/台)'],['英语'],['https://www.imdb.com/title/tt8709036'],['4.6'],['212'],['美国']
30267281,中学圣日记 中学聖日記,['2018-10-09(日本)'],[],[],['日语'],['https://www.imdb.com/title/tt9271566'],['7.8'],['11080'],['日本']
30283675,"哗众之人 Человек, который удивил всех",['2018-09-05(威尼斯电影节)'],['105'],['众人惊异之人 / The Man Who Surprised Everyone / Tchelovek Kotorij Udivil Vseh'],['俄语'],['https://www.imdb.com/title/tt8900172'],['7.3'],['116'],['俄罗斯 / 爱沙尼亚 / 法国']
30353130,树窗,['2018(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
34781776,前任沙滩见(美版) 第二季 Paradise from Hell Season 2,['2018-12-20(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt9608734'],[''],[],['美国']
27661976,无迹可寻,['2018-02-09(中国大陆)'],['90'],['The chaser'],['汉语普通话'],[],[''],[],['中国大陆']
30304068,睡衣朋友 파자마 프렌즈,['2018-09-15(韩国)'],[],['睡衣好友 / Pajama Friends'],['韩语'],[],['7.2'],['1853'],['韩国']
30402130,通灵妃,['2018-11-30(中国大陆)'],[],[],['汉语普通话'],[],['7.0'],['3566'],['中国大陆']
30329844,Amy Schumer Presents Sam Morril: Positive Influence,['2018-09-14(美国)'],['60'],[],['英语'],['https://www.imdb.com/title/tt9014006'],['7.5'],['63'],['美国']
26931865,闯入逃离 Breaking & Exiting,['2018-08-17(美国)'],['78'],['打破与退出'],['英语'],['https://www.imdb.com/title/tt6285672'],[''],[],['美国']
33451776,鸟瞰俄罗斯 Russland von oben,['2018-07-05(德国)'],[],['Russia from Above'],['德语 / 法语 / 英语 / 俄语'],['https://www.imdb.com/title/tt8870836'],[''],[],['德国']
30359353,撒迦利亚 Zacarias,['2018-10-21(北京电影学院)'],[],[],['西班牙语'],['https://www.imdb.com/title/tt7080898'],[''],[],['西班牙']
27007658,戈壁儿女,['2018-10-01(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30394335,苟且不偷生,['2018-12-27(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
27083558,一切从戶外开始 아웃도어 비긴즈,['2018-05-21(韩国)'],['92'],['Outdoor Begins'],['韩语'],['https://www.imdb.com/title/tt6239298'],[''],[],['韩国']
30327841,战后遗华日本女性考,['2018-12-12(广州国际纪录片节)'],['203'],[],['汉语普通话 / 日语'],[],[''],[],['中国大陆']
30254663,只想与你相聚 Rafaël,['2018-10(荷兰)'],['100'],[],['英语 / 荷兰语 / 意大利语 / 阿拉伯语'],['https://www.imdb.com/title/tt4037876'],[''],[],['荷兰 / 比利时 / 克罗地亚']
30128260,刻瑞斯 Ceres,['2018-02(德国柏林电影节)'],[],[],['荷兰语 Dutch'],['https://www.imdb.com/title/tt7876312'],[''],[],['比利时 / 荷兰']
30359435,爱女之心 daughterland,['2018-10-23(中国大陆（ISFVF展映）)'],['15'],[],['意大利语'],[],[''],[],['意大利']
30177764,超密,['2018-07-30(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
27605572,铭心岁月 伍兰英,['2018-11-23(中国大陆)'],[],['Our Mother'],['汉语普通话'],[],[''],[],['中国大陆']
30167577,尾牌Q1冰速传说,['2018-03-14(中国大陆)'],['104'],[],['汉语普通话'],[],[''],[],['中国大陆']
